ville;departement;ota;coord.lat;coord.lng
Chindrieux;Savoie;FALSE;45.821754;5.851374
Modane;Savoie;FALSE;45.201491;6.67292
Moutiers;Savoie;FALSE;45.484615;6.529926
St%20Etienne%20de%20Cuines;Savoie;FALSE;45.3421949;6.291438
la%20Ravoire;Savoie;FALSE;45.556935;5.971688
St%20Julien%20Mont%20Denis;Savoie;FALSE;45.255932;6.404084
St%20Pierre%20d%27Albigny;Savoie;FALSE;45.569489;6.154183
Annecy;Haute-Savoie;FALSE;45.899247;6.129384
Rumilly;Haute-Savoie;FALSE;45.867137;5.942357
Thonon;Haute-Savoie;FALSE;46.373565;6.477635
Cluses;Haute-Savoie;FALSE;46.06039;6.580582
Annemasse;Haute-Savoie;FALSE;46.193253;6.234158
Faverges;Haute-Savoie;FALSE;45.74702;6.293547
5%20impasse%20Cesselin%2075011;Paris;FALSE;48.8517283;2.3852713
10%20rue%20Julia%20Bartet%2075014;Paris;FALSE;48.8271712;2.3045427
17%20rue%20d%20Alleray%2075015;Paris;FALSE;48.8379374;2.3015492
11%20rue%20du%20Pre%2075018;Paris;FALSE;48.8973922;2.3609586
15%20avenue%20de%20la%20porte%20de%20la%20Villette%2075019;Paris;FALSE;48.8993004;2.38693
29%20rue%20du%20Soleil%2075020;Paris;FALSE;48.8743242;2.395265
Barentin;Seine-Maritime;FALSE;49.543453;0.95813
Caudebec%20les%20elbeuf;Seine-Maritime;FALSE;49.283282;1.018033
Forges%20les%20eaux;Seine-Maritime;FALSE;49.613311;1.545886
Gaillefontaine;Seine-Maritime;FALSE;49.653321;1.614576
Le%20trait;Seine-Maritime;FALSE;49.486557;0.804422
Oissel;Seine-Maritime;FALSE;49.339778;1.08978
Pavilly;Seine-Maritime;FALSE;49.572372;0.949614
Rouen%20rive%20droite;Seine-Maritime;FALSE;49.448962;1.094123
Rouen%20rive%20gauche;Seine-Maritime;FALSE;49.922992;1.077483
Yvetot;Seine-Maritime;FALSE;49.617779;0.755212
Neufchatel%20en%20Bray;Seine-Maritime;FALSE;49.732771;1.441891
Totes;Seine-Maritime;FALSE;49.680262;1.0442769
St%20Saens;Seine-Maritime;FALSE;49.673338;1.283631
Avon;Seine-et-Marne;FALSE;48.404839;2.720733
bray%20sur%20Seine;Seine-et-Marne;FALSE;48.415097;3.239486
Brie%20comte%20Robert;Seine-et-Marne;FALSE;48.6912267;2.6103697
Nangis;Seine-et-Marne;FALSE;48.554611;3.013535
Champagne%20sur%20Seine;Seine-et-Marne;FALSE;48.399431;2.797807
Champ%20sur%20marne;Seine-et-Marne;FALSE;48.843046;2.581876
Combs%20la%20ville;Seine-et-Marne;FALSE;48.66602;2.55769
Coulommiers;Seine-et-Marne;FALSE;48.813071;3.083497
Dammarie%20les%20lys;Seine-et-Marne;FALSE;48.515451;2.634831
Ecueles%2FMoret;Seine-et-Marne;FALSE;48.3359949;2.7902999
Esbly%20-La%20ferte%20Sous%20Jouarre;Seine-et-Marne;FALSE;48.92697;3.130026
Lagny%20sur%20marne;Seine-et-Marne;FALSE;48.87296;2.713016
Le%20mee%20sur%20seine%20-Lizy%20sur%20Ourcq;Seine-et-Marne;FALSE;48.841082;2.999366
Meaux%20Argonne%20Meaux%20Foch;Seine-et-Marne;FALSE;48.841082;2.999366
Melun%20Lavoisier;Seine-et-Marne;FALSE;48.5505494;2.6694101
Melun%20Peguy;Seine-et-Marne;FALSE;48.5512898;2.6572593
Moissy%20Cramayel;Seine-et-Marne;FALSE;48.627158;2.593706
Montereau;Seine-et-Marne;FALSE;48.384734;2.956193
Nancgis;Seine-et-Marne;FALSE;48.554611;3.013535
Nemours;Seine-et-Marne;FALSE;48.267043;2.692611
Ozoir%20la%20ferri%C3%A8re;Seine-et-Marne;FALSE;48.763827;2.671739
pontault%20Combault;Seine-et-Marne;FALSE;48.801255;2.607598
Provins;Seine-et-Marne;FALSE;48.560149;3.299203
Roissy%20en%20Brie;Seine-et-Marne;FALSE;48.7904005;2.656802
Saint%20Mard;Seine-et-Marne;FALSE;49.040614;2.702097
Savigny%20le%20temple;Seine-et-Marne;FALSE;48.59586;2.580987
Torcy;Seine-et-Marne;FALSE;48.850572;2.654472
Tournan%20en%20Brie;Seine-et-Marne;FALSE;48.7398899;2.7657824
Vers%20St%20Denis;Seine-et-Marne;FALSE;48.841082;2.999366
Villeparisis;Seine-et-Marne;FALSE;48.938315;2.614385
Beynes;Yvelines;FALSE;48.852845;1.874855
Bois%20d%27Arcy;Yvelines;FALSE;48.80598;2.022188
Bonni%C3%A8res;Yvelines;FALSE;49.037452;1.578521
Chanteloup%20les%20vignes;Yvelines;FALSE;48.978825;2.030051
Les%20Clayes%20sous%20bois;Yvelines;FALSE;48.82342;1.976374
Conflans%20Ste%20Honorine;Yvelines;FALSE;49.000275;2.09178
Elancourt;Yvelines;FALSE;48.782907;1.960077
Houdan;Yvelines;FALSE;48.789808;1.601126
Limay;Yvelines;FALSE;48.992181;1.735384
Magny%20les%20hameaux;Yvelines;FALSE;48.741829;2.053208
Mantes%20la%20jolie;Yvelines;FALSE;48.989323;1.714958
Mantes%20la%20ville;Yvelines;FALSE;48.978154;1.713371
Maurecourt;Yvelines;FALSE;48.996211;2.06347
Meulan;Yvelines;FALSE;49.008107;1.916319
Les%20Mureaux;Yvelines;FALSE;48.990181;1.912178
Plaisir;Yvelines;FALSE;48.817223;1.949075
Poissy;Yvelines;FALSE;48.929584;2.046982
Rambouillet;Yvelines;FALSE;48.643868;1.829079
Saint%20Cyr%20l%27Ecole;Yvelines;FALSE;48.806421;2.0657
Trappes;Yvelines;FALSE;48.776731;2.001844
Triel%20sur%20Seine;Yvelines;FALSE;48.989382;2.005531
Vaux%20sur%20Seine;Yvelines;FALSE;49.009778;1.965047
Vernouillet;Yvelines;FALSE;48.973699;1.983023
La%20Verri%C3%A8re;Yvelines;FALSE;48.7550809;1.949322
Bressuire;Deux-S%C3%A8vres;FALSE;46.84246;-0.492866
Brioux%20sur%20Boutonne;Deux-S%C3%A8vres;FALSE;46.141353;-0.220058
Celles%20sur%20Belle;Deux-S%C3%A8vres;FALSE;46.260198;-0.213111
Cerizay;Deux-S%C3%A8vres;FALSE;46.820776;-0.669988
Champdeniers;Deux-S%C3%A8vres;FALSE;46.484133;-0.405731
Chef%20Boutonne;Deux-S%C3%A8vres;FALSE;46.110408;-0.073412
Coulonges%20sur%20l%27Autize;Deux-S%C3%A8vres;FALSE;46.481744;-0.59951
Frontenay%20Rohan%20Rohan;Deux-S%C3%A8vres;FALSE;46.25392;-0.539758
La%20cr%C3%A8che;Deux-S%C3%A8vres;FALSE;46.3630629;-0.298512
La%20Motte%20St%20heray;Deux-S%C3%A8vres;FALSE;46.360621;-0.112998
Lezay;Deux-S%C3%A8vres;FALSE;46.266052;-0.011459
Mauze;Deux-S%C3%A8vres;FALSE;46.197161;-0.671085
Melle;Deux-S%C3%A8vres;FALSE;46.223492;-0.142904
Niort;Deux-S%C3%A8vres;FALSE;46.323716;-0.464777
Niort%20Horizon;Deux-S%C3%A8vres;FALSE;46.298046;-0.496633
Niort%20Eclaircie;Deux-S%C3%A8vres;FALSE;46.5926541;-0.3962844
Parthenay;Deux-S%C3%A8vres;FALSE;46.648825;-0.251441
St%20Maixent%20l%27%C3%A9cole-%20Sauze%20Vaussais;Deux-S%C3%A8vres;FALSE;46.135241;0.105406
Secondigny;Deux-S%C3%A8vres;FALSE;46.610622;-0.419677
Thouars;Deux-S%C3%A8vres;FALSE;46.976154;-0.216803
Abbeville;Somme;FALSE;50.105467;1.836833
Airaines;Somme;FALSE;49.965672;1.9431
Bambins;Somme;FALSE;49.914518;2.2707095
Bebes;Somme;FALSE;49.914518;2.2707095
Cl%C3%A9menceau;Somme;FALSE;50.1088155;1.8347049
Corbie;Somme;FALSE;49.907676;2.511947
Doullens;Somme;FALSE;50.157413;2.341069
Fressenville;Somme;FALSE;50.067199;1.574337
Fafet;Somme;FALSE;49.6494685;2.5822565
Etouvie;Somme;FALSE;49.9136615;2.2488395
Gamaches;Somme;FALSE;49.985833;1.559647
Montdidier;Somme;FALSE;49.647007;2.566932
Moreuil;Somme;FALSE;49.772312;2.483254
Peronne;Somme;FALSE;49.933071;2.933353
Vascosan;Somme;FALSE;49.8871494;2.3084024
Albert;Somme;FALSE;50.001357;2.651604
Blangy;Somme;FALSE;49.766536;2.003617
Boves;Somme;FALSE;49.845461;2.390545
Conty;Somme;FALSE;49.740625;2.152483
le%20Crotoy;Somme;FALSE;50.214728;1.626152
Flesselles;Somme;FALSE;50.00312;2.260022
Flixecourt;Somme;FALSE;50.014896;2.08107
Pont%20Remy%20-Rosi%C3%A8res%20en%20santerre;Somme;FALSE;49.914518;2.2707095
Ham;Somme;FALSE;49.74845;3.072472
Roye;Somme;FALSE;49.697797;2.788831
Nesles;Somme;FALSE;49.757425;2.910174
Poix%20de%20Picardie;Somme;FALSE;49.775453;1.98463
Roisel;Somme;FALSE;49.9465999;3.097787
St%20Leger%20les%20Domarts;Somme;FALSE;50.052861;2.140187
Vignacourt;Somme;FALSE;50.01231;2.197293
Albi-%20Carmaux;Tarn;FALSE;44.032401;2.1573642
Castres;Tarn;FALSE;43.606214;2.241295
Gaillac;Tarn;FALSE;43.9018159;1.896506
Graulhet;Tarn;FALSE;43.759597;1.988911
Labruguiere;Tarn;FALSE;43.539641;2.263037
Lacaune;Tarn;FALSE;43.70736;2.691618
Lavaur;Tarn;FALSE;43.699185;1.820699
Mazamet;Tarn;FALSE;43.490103;2.376579
St%20Juery;Tarn;FALSE;43.9492679;2.211335
St%20Sulpice;Tarn;FALSE;43.771216;1.6867836
Brassac;Tarn;FALSE;43.629676;2.497829
Beaumont%20de%20Lomagne;Tarn-et-Garonne;FALSE;43.88331;0.988511
Caussade;Tarn-et-Garonne;FALSE;44.157997;1.542131
Castelsarrasin;Tarn-et-Garonne;FALSE;44.039889;1.107132
Caylus;Tarn-et-Garonne;FALSE;44.235841;1.771856
Grisolles;Tarn-et-Garonne;FALSE;43.827086;1.29701
Lafran%C3%A7aise;Tarn-et-Garonne;FALSE;44.125763;1.2404139
Lauzerte;Tarn-et-Garonne;FALSE;44.255565;1.137856
Moissac;Tarn-et-Garonne;FALSE;44.104852;1.08468
Montclar%20de%20Quercy;Tarn-et-Garonne;FALSE;43.966729;1.584134
Montaigu%20de%20Quercy;Tarn-et-Garonne;FALSE;44.341344;1.018066
Montauban;Tarn-et-Garonne;FALSE;44.0221252;1.3529599
Montech;Tarn-et-Garonne;FALSE;43.957295;1.228583
Negreplisse;Tarn-et-Garonne;FALSE;44.0754329;1.521964
St%20Antonin;Tarn-et-Garonne;FALSE;44.0375609;1.408528
St%20Etienne%20de%20Tulmont;Tarn-et-Garonne;FALSE;44.0483819;1.46122
Septfonds;Tarn-et-Garonne;FALSE;44.178874;1.6182319
Verdun%20sur%20Garonne;Tarn-et-Garonne;FALSE;43.854134;1.235576
Villebrumier;Tarn-et-Garonne;FALSE;43.907399;1.452623
Barjols;Var;FALSE;43.557156;6.00775
Brignoles;Var;FALSE;43.40655;6.061187
Cuers;Var;FALSE;43.237875;6.0721999
Draguignan;Var;FALSE;43.5377269;6.464993
Fr%C3%A9jus;Var;FALSE;43.433152;6.737034
Grimaud;Var;FALSE;43.274308;6.521865
Hyeres;Var;FALSE;43.120541;6.128639
La%20Crau;Var;FALSE;43.147764;6.073127
La%20Garde;Var;FALSE;43.128777;6.017199
La%20Londe;Var;FALSE;43.138622;6.235208
Le%20Cannet;Var;FALSE;43.384445;6.3891669
Le%20Lavandou;Var;FALSE;43.138042;6.368436
Le%20Muy;Var;FALSE;43.472036;6.566575
Sanary%20sur%20mer;Var;FALSE;43.118021;5.801435
Six%20Fours%20les%20Plages;Var;FALSE;43.093062;5.839225
Toulon;Var;FALSE;43.124228;5.928
La%20Valette;Var;FALSE;43.438194;6.646602
La%20Seyne;Var;FALSE;43.102976;5.878219
Salernes;Var;FALSE;43.563768;6.231328
Apt;Vaucluse;FALSE;43.876452;5.395439
Avignon%20la%20Cabri%C3%A8re;Vaucluse;FALSE;43.927717;4.812928
Avignon%20Coubertin;Vaucluse;FALSE;43.930472;4.8432924
Avignon%20Gare%20routi%C3%A8re;Vaucluse;FALSE;44.0565054;5.1432068
Bollene;Vaucluse;FALSE;44.2811484;4.75331
Carpentras;Vaucluse;FALSE;44.0555639;5.048722
Le%20Pontet;Vaucluse;FALSE;43.9591489;4.863831
l%27Isle%20sur%20la%20sorgue;Vaucluse;FALSE;43.91419;5.057106
Mazan%20Mormoiron;Vaucluse;FALSE;44.0531757;5.1474331
Orange;Vaucluse;FALSE;44.1380989;4.807511
Pernes%20les%20Fontaines;Vaucluse;FALSE;43.9984783;5.0549027
Pertuis;Vaucluse;FALSE;43.694275;5.501843
Vaison%20la%20Romaine;Vaucluse;FALSE;44.240968;5.075198
Valreas;Vaucluse;FALSE;44.383724;4.989187
Chantonnay;Vend%C3%A9e;FALSE;46.6870819;-1.050176
Fontenay%20le%20Comte;Vend%C3%A9e;FALSE;46.465972;-0.8065
La%20Ch%C3%A2taigneraie;Vend%C3%A9e;FALSE;46.6491929;-0.7398749
La%20Roche-sur-Yon;Vend%C3%A9e;FALSE;46.670511;-1.426442
Les%20Achards;Vend%C3%A9e;FALSE;46.695596;-1.933059
Les%20Herbiers;Vend%C3%A9e;FALSE;46.86919;-1.013388
Lu%C3%A7on;Vend%C3%A9e;FALSE;46.454772;-1.167062
Montaigu;Vend%C3%A9e;FALSE;46.974347;-1.313777
Noirmoutier;Vend%C3%A9e;FALSE;47.001143;-2.247107
Les%20Olonnes;Vend%C3%A9e;FALSE;46.6655974;-1.4644546
Saint%20Hilaire-de-Riez;Vend%C3%A9e;FALSE;46.720204;-1.945917
Ch%C3%A2tellerault;Vienne;FALSE;46.816487;0.548146
Civray;Vienne;FALSE;46.148901;0.295258
Couhe;Vienne;FALSE;46.298842;0.181005
Dissay;Vienne;FALSE;46.700301;0.430684
Gencay;Vienne;FALSE;46.374538;0.403719
Latille;Vienne;FALSE;46.619104;0.075794
Loudun;Vienne;FALSE;47.0089674;0.083183
Marigny-Brizay;Vienne;FALSE;46.745201;0.3768619
Maupr%C3%A9voir;Vienne;FALSE;46.172497;0.516516
Mirebeau;Vienne;FALSE;46.786452;0.181821
Montmorillon;Vienne;FALSE;46.424899;0.868048
Poitiers%20%283%20centres%20%29;Vienne;FALSE;46.6276159;0.31141
Saint%20Julien%20l%27Ars;Vienne;FALSE;46.558357;0.506634
Bellac;Haute-Vienne;FALSE;46.122228;1.051593
Bessines;Haute-Vienne;FALSE;46.109223;1.3689119
Ch%C3%A2teauponsac;Haute-Vienne;FALSE;46.132886;1.276476
Eymoutiers;Haute-Vienne;FALSE;45.738677;1.742153
Limoges;Haute-Vienne;FALSE;45.833619;1.261105
St%20Junien;Haute-Vienne;FALSE;45.88716;0.901165
St%20L%C3%A9onard%20de%20Noblat;Haute-Vienne;FALSE;45.8367;1.486205
St%20Yrieix%20la%20Perche;Haute-Vienne;FALSE;45.512429;1.2036579
Bains%20les%20Bains%20-Bruy%C3%A8res;Vosges;FALSE;48.001416;6.26457
Charmes;Vosges;FALSE;48.372278;6.293253
Chatenois;Vosges;FALSE;48.302734;5.833749
Corcieux;Vosges;FALSE;48.1726979;6.878435
Damas%20et%20Bettegney%20-Darney;Vosges;FALSE;48.211239;6.262406
Epinal;Vosges;FALSE;48.172402;6.449403
Fraize;Vosges;FALSE;48.18498;7.002133
La%20Bresse;Vosges;FALSE;48.003953;6.873675
Mirecourt;Vosges;FALSE;48.302176;6.133863
Neufchateau;Vosges;FALSE;48.354965;5.694596
Nomexy;Vosges;FALSE;48.306874;6.382035
Rambervilliers;Vosges;FALSE;48.346528;6.635376
Raon%20l%27Etape;Vosges;FALSE;48.4072699;6.843762
St%20Di%C3%A9;Vosges;FALSE;48.281521;6.951746
St%20Etienne%20les%20Remiremont;Vosges;FALSE;48.019852;6.610639
St%20Maurice;Vosges;FALSE;47.858875;6.825815
Thaon;Vosges;FALSE;48.250554;6.419186
Vagney;Vosges;FALSE;48.008741;6.716075
Vittel;Vosges;FALSE;48.2025406;5.9434965
Xonrupt;Vosges;FALSE;48.081578;6.925508
Moyenmoutier;Vosges;FALSE;48.379408;6.912482
Senones;Vosges;FALSE;48.395088;6.981525
Ramonchamp;Vosges;FALSE;47.891242;6.738688
Auxerre;Yonne;FALSE;47.798202;3.573781
Avallon;Yonne;FALSE;47.48822;3.907722
Chargny;Yonne;FALSE;47.883446;3.0964839
J%20Courlon;Yonne;FALSE;48.339502;3.166734
Joigny;Yonne;FALSE;47.981432;3.398961
Migennes;Yonne;FALSE;47.964727;3.513134
Sens;Yonne;FALSE;48.20065;3.28268
St%20Florentin;Yonne;FALSE;48.000552;3.729512
St%20Fargeau;Yonne;FALSE;47.641578;3.070853
St%20Val%C3%A9rien;Yonne;FALSE;48.179289;3.0964459
Tonnerre;Yonne;FALSE;47.856724;3.973527
Vermenton;Yonne;FALSE;47.664224;3.734992
Villeneuve%20l%27Archev%C3%AAque;Yonne;FALSE;48.233825;3.556888
Vermenton;Yonne;FALSE;47.664224;3.734992
Beaucourt;Territoire%20de%20Belfort;FALSE;47.484145;6.923811
Delle%20-Giromagny;Territoire%20de%20Belfort;FALSE;47.50752;6.997808
Belfort%20Centre%20Bartholdi%20%286%20rue%20de%20Londres%29;Territoire%20de%20Belfort;FALSE;47.5946573;6.9207716
Angerville;Essonne;FALSE;48.311206;1.998318
Athis%20Mons;Essonne;FALSE;48.7092979;2.38479
Ballancourt;Essonne;FALSE;48.524552;2.388169
Br%C3%A9tigny%20sur%20Orge;Essonne;FALSE;48.611486;2.30604
Breuillet;Essonne;FALSE;48.566131;2.17112
Corbeil%20Essonnes;Essonne;FALSE;48.6102599;2.474805
Courcouronnes;Essonne;FALSE;48.617871;2.407091
Crosne;Essonne;FALSE;48.720171;2.461891
Dourdan;Essonne;FALSE;48.529171;2.0152549
Etampes;Essonne;FALSE;48.434416;2.16142
Evry;Essonne;FALSE;48.629828;2.441782
Grigny;Essonne;FALSE;48.656473;2.385166
Marolles;Essonne;FALSE;48.564084;2.299143
Massy;Essonne;FALSE;48.730756;2.27137
Bagneux;Hauts-de-Seine;FALSE;48.796696;2.31002
Colombes;Hauts-de-Seine;FALSE;48.9220615;2.2533313
Clichy;Hauts-de-Seine;FALSE;48.904526;2.304768
Clamart;Hauts-de-Seine;FALSE;48.799815;2.257289
Fontenay%20aux%20roses;Hauts-de-Seine;FALSE;48.789776;2.287181
Genevilliers;Hauts-de-Seine;FALSE;48.925525;2.293275
Malakoff;Hauts-de-Seine;FALSE;48.817275;2.2977599
Nanterre;Hauts-de-Seine;FALSE;48.892423;2.215331
Le%20Plessy;Hauts-de-Seine;FALSE;48.7789997;2.2610114
Rueil%20Malmaison;Hauts-de-Seine;FALSE;48.882767;2.17693
St%20Cloud;Hauts-de-Seine;FALSE;48.847647;2.208115
Boulogne-Billancourt;Hauts-de-Seine;FALSE;48.8396952;2.2399123
Aubervilliers;Seine-Saint-Denis;FALSE;48.912259;2.384049
Aulnay%20sous%20Bois;Seine-Saint-Denis;FALSE;48.9412151;2.4970711
Bobigny;Seine-Saint-Denis;FALSE;48.908612;2.439712
Bondy;Seine-Saint-Denis;FALSE;48.906008;2.481875
Clichy%20sous%20Bois;Seine-Saint-Denis;FALSE;48.910899;2.546147
Drancy;Seine-Saint-Denis;FALSE;48.924298;2.445676
Dugny;Seine-Saint-Denis;FALSE;48.952179;2.416983
Epinay%20sur%20Seine;Seine-Saint-Denis;FALSE;48.955735;2.314739
La%20Courneuve;Seine-Saint-Denis;FALSE;48.9320252;2.3990819
Le%20Blanc%20Mesnil;Seine-Saint-Denis;FALSE;48.941345;2.46436
Le%20Bourget;Seine-Saint-Denis;FALSE;48.936752;2.425377
Les%20Lilas;Seine-Saint-Denis;FALSE;48.881935;2.419452
Le%20Pr%C3%A9%20St%20Gervais;Seine-Saint-Denis;FALSE;48.885063;2.40557
Montreuil;Seine-Saint-Denis;FALSE;48.863812;2.448451
Neuilly%20Plaisance;Seine-Saint-Denis;FALSE;48.865205;2.509142
Neuilly%20sur%20Marne;Seine-Saint-Denis;FALSE;48.856898;2.528373
Noisy%20Le%20Grand;Seine-Saint-Denis;FALSE;48.848579;2.55261
Pantin;Seine-Saint-Denis;FALSE;48.894533;2.40963
St%20Denis;Seine-Saint-Denis;FALSE;48.936181;2.357443
St%20Ouen;Seine-Saint-Denis;FALSE;48.911856;2.333764
Sevran;Seine-Saint-Denis;FALSE;48.93897;2.538716
Stains;Seine-Saint-Denis;FALSE;48.955387;2.384703
Tremblay%20en%20France;Seine-Saint-Denis;FALSE;48.979952;2.557211
Vert%20Galant;Seine-Saint-Denis;FALSE;48.944251;2.566754
Villepinte;Seine-Saint-Denis;FALSE;48.960226;2.542867
Bagnolet;Seine-Saint-Denis;FALSE;48.870364;2.4234589
Rosny%20sous%20Bois;Seine-Saint-Denis;FALSE;48.875661;2.485932
Noisy%20le%20Sec;Seine-Saint-Denis;FALSE;48.892489;2.458625
Pavillon%20sous%20Bois;Seine-Saint-Denis;FALSE;48.902422;2.511768
Alfortville;Val-de-Marne;FALSE;48.80093;2.422317
Boissy%20St%20L%C3%A9ger;Val-de-Marne;FALSE;48.7544029;2.5060809
Boneuil;Val-de-Marne;FALSE;48.774755;2.487765
Champigny%20sur%20Marne;Val-de-Marne;FALSE;48.817049;2.515556
Choisy%20le%20Roi;Val-de-Marne;FALSE;48.762541;2.4088759
Cr%C3%A9teil;Val-de-Marne;FALSE;48.790367;2.455572
Fontenay%20sous%20Bois;Val-de-Marne;FALSE;48.851542;2.475907
Fresnes;Val-de-Marne;FALSE;48.757205;2.326243
Ivry%20sur%20Seine;Val-de-Marne;FALSE;48.813055;2.38822
Le%20Kremlin%20Bic%C3%AAtre;Val-de-Marne;FALSE;48.810287;2.362244
Limeil%20Brevannes;Val-de-Marne;FALSE;48.7461849;2.492154
Maison%20Alfort;Val-de-Marne;FALSE;48.801818;2.426704
Orly;Val-de-Marne;FALSE;48.745193;2.401373
Sucy%20en%20Brie;Val-de-Marne;FALSE;48.7708784;2.5221629
Valenton;Val-de-Marne;FALSE;48.749736;2.459965
Villecresnes;Val-de-Marne;FALSE;48.720478;2.5310419
VIillejuif;Val-de-Marne;FALSE;48.792716;2.359279
Villeneuve%20le%20Roi;Val-de-Marne;FALSE;48.732026;2.407557
Villeneuve%20St%20Georges;Val-de-Marne;FALSE;48.7305769;2.447488
Villiers-sur-Marne;Val-de-Marne;FALSE;48.825787;2.546798
Vitry%20sur%20Seine;Val-de-Marne;FALSE;48.792001;2.39851
Argenteuil;Val-d%27Oise;FALSE;48.9472096;2.2466847
Bouffemont;Val-d%27Oise;FALSE;49.043675;2.307852
Garges;Val-d%27Oise;FALSE;48.9768;2.390961
Goussainville;Val-d%27Oise;FALSE;49.030467;2.471236
Magny%20en%20Vexin;Val-d%27Oise;FALSE;49.1517259;1.787148
Marines;Val-d%27Oise;FALSE;49.1452219;1.982861
St%20Brice%20s%2Fs%20For%C3%AAt;Val-d%27Oise;FALSE;48.999429;2.356007
Osny;Val-d%27Oise;FALSE;49.0700239;2.062715
Persan;Val-d%27Oise;FALSE;49.152233;2.269571
Sarcelles;Val-d%27Oise;FALSE;48.997347;2.378493
Soisy%20s%2Fs%20Montmorency;Val-d%27Oise;FALSE;48.988506;2.299731
Taverny;Val-d%27Oise;FALSE;49.027441;2.223507
